Admission Requirements to Select Public Universities,,,,,,,Acceptance Rate:,Total # of Students:,Male/Female Ratio,Student Population,Freshman Class Size,Average Financial Aid Package ($),Primary Picture:,Secondary Picture (Logo):,CollegeBoard Profile:,Extra Notes:,Key:,TX Public HS Grads:
NAME OF UNIVERISTY,,,,,,,,,,,,,,,,,,
Angelo State University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo):,CollegeBoard Profile:,Extra Notes:,IR = Individual Review,Distinguished Achievement Plan
"Lubbock, TX.",0-100,25,1220,-,-,-,96%,1496,41%/59%,1496,275,"$15,010.00","https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Lubbock_Christian_University,_Lubbock,_TX_IMG_4699.JPG/250px-Lubbock_Christian_University,_Lubbock,_TX_IMG_4699.JPG",http://arborhotels.com/wp-content/uploads/2016/06/lubbock-christian-university-logo.gif,https://bigfuture.collegeboard.org/college-university-search/lubbock-christian-university,Either ACT or SAT Reqmt Will Guaruntee Admission (NO GPA Requried to be Submitted),,
,Average School Accepted:,22,1000,500,500,485,-,-,-,,,,,,,,,
,25th Percentile (%):,19,870,440,430,420,-,-,-,,,,,,,,,
,75th Percentile (%):,25,1055,550,555,550,-,-,-,,,,,,,,,
North American University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Houston, TX.",,,,,,,Not Reported,422,61%/39%,,,,,,,Need Potential Auto Admit Info,,
,Average School Accepted:,19,950,455,495,460,-,-,-,,,,,,,,,
,25th Percentile (%):,16,860,410,450,410,-,-,-,,,,,,,,,
,75th Percentile (%):,21,1050,500,550,500,-,-,-,,,,,,,,,
Northwood University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
,,,,,,,,,,,,,,,,,,
,,,,,,,-,-,-,,,,,,,,,
,,,,,,,-,-,-,,,,,,,,,
,,,,,,,-,-,-,,,,,,,,,
Our Lady of the Lake University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"San Antonio, TX.",,,,,,-,Not Reported,1528,31%/69%,1528,308,"$25,656.00",https://secure-media.collegeboard.org/CollegePlanning/media/image/photo/2588_Photo.jpg,https://upload.wikimedia.org/wikipedia/en/f/f5/Our_Lady_of_the_Lake_University_revised_logo.jpg,https://bigfuture.collegeboard.org/college-university-search/our-lady-of-the-lake-universityof-san-antonio,Need Potential Auto Admit Info,,
,Average School Accepted:,20,930,465,465,-,-,-,-,,,,,,,,,
,25th Percentile (%):,18,840,420,420,-,-,-,-,,,,,,,,,
,75th Percentile (%):,21,1020,510,510,-,-,-,-,,,,,,,,,
"St. Mary's University, Texas",CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"San Antonio, TX.",,,,,,,55%,2309,46%/54%,2309,593,"$25,159.00",https://www.stmarytx.edu/wp-content/uploads/2016/04/st-marys-aerial-view.jpg,http://c.ymcdn.com/sites/alumni.cityyear.org/resource/resmgr/logos/gy_stmarys_linearlogo.jpg,https://bigfuture.collegeboard.org/college-university-search/st-marys-university,,,
,Average School Accepted:,22,1040,517,523,490,-,-,-,,,,,,,,,
,25th Percentile (%):,20,930,460,470,440,-,-,-,,,,,,,,,
,75th Percentile (%):,25,1130,560,570,540,-,-,-,,,,,,,,,
Southwestern Christian College,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
,,,,,,,,,,149,60,"$14,370.00",https://secure-media.collegeboard.org/CollegePlanning/media/image/photo/2444_Photo.jpg,https://pbs.twimg.com/profile_images/2631522354/4fc12d3f807691ea0fd315ba98b93b62.jpeg,https://bigfuture.collegeboard.org/college-university-search/southwestern-christian-college,,,
,,,,,,,-,-,-,,,,,,,,,
,,,,,,,-,-,-,,,,,,,,,
,,,,,,,-,-,-,,,,,,,,,
Texas Baptist College,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
,,,,,,,,,,,,,,,,,,
,,,,,,,-,-,-,,,,,,,,,
,,,,,,,-,-,-,,,,,,,,,
,,,,,,,-,-,-,,,,,,,,,
Texas Wesleyan University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Forth Worth, TX.",2.50-4.00,19,920,-,-,-,45%,1979,47%/53%,1979,369,"$24,439.00",https://secure-media.collegeboard.org/CollegePlanning/media/image/photo/2284_Photo.jpg,https://txwes.edu/media/twu/content-assets/documents/communications/toolbox/TxWesVerticalLogo_onWhite.png,https://bigfuture.collegeboard.org/college-university-search/texas-wesleyan-university,EIther SAT or ACT Minimum Required (No Writing),,
,Average School Accepted:,21,1020,510,510,470,-,-,-,,,,,,,,,
,25th Percentile (%):,19,930,470,460,420,-,-,-,,,,,,,,,
,75th Percentile (%):,23,1090,550,540,510,-,-,-,,,,,,,,,
Trinity University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"San Antonio, TX.",,-,-,-,-,-,48%,2273,48%/52%,2273,602,"$36,696.00",https://secure-media.collegeboard.org/CollegePlanning/media/image/photo/2287_Photo.jpg,http://odk.org/wp-content/uploads/2014/05/trinity.gif,https://bigfuture.collegeboard.org/college-university-search/trinity-university,,,
,Average School Accepted:,29,1265,630,635,610,-,-,-,,,,,,,,,
,25th Percentile (%):,27,1160,580,580,560,-,-,-,,,,,,,,,
,75th Percentile (%):,32,1370,690,680,660,-,-,-,,,,,,,,,
University of Mary Hardin-Baylor,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Belton, TX.",0-50 (Rank),20,950,-,-,-,80%,3221,37%/63%,3221,726,"$18,642.00",http://www.usnews.com/img/college-photo_960.jpg,http://news.umhb.edu/sites/news.umhb.edu/files/imagecache/news_zoom/post-images/Armor%20UMHB.jpg,https://bigfuture.collegeboard.org/college-university-search/university-of-mary-hardin-baylor,Either SAT or ACT Min Required,,
,51-100 (Rank),21,990,-,-,-,-,-,-,,,,,,,Either SAT or ACT Min Required,,
,0-10%,0,0,-,-,-,-,-,-,,,,,,,No SAT/ACT Score Submission Required,,
,Average School Accepted:,23,1040,515,525,480,-,-,-,,,,,,,,,
,25th Percentile (%):,20,930,460,470,430,-,-,-,,,,,,,,,
,75th Percentile (%):,26,1130,560,570,530,-,-,-,,,,,,,,,
University of St. Thomas,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Houston, TX.",2.8-4.0,0,0,-,-,-,78%,1805,41%/59%,1805,243,"$25,306.00",https://www.gradschools.com/sites/all/files/public/images/UST(Campus)FeaturePhoto2.jpg,http://images.collegexpress.com/wg_school/2600151_logo.jpg,https://bigfuture.collegeboard.org/college-university-search/university-of-st-thomas-2318,Must Still Submit Scores,,
,25th Percentile (%):,22,980,480,500,470,-,-,-,,,,,,,,,
,75th Percentile (%):,27,1210,600,610,580,-,-,-,,,,,,,,,
Wayland Baptist University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Plainview, TX.",0-50%,18,850,-,-,-,98%,3821,52%/48%,3821,313,"$13,616.00",http://www.sa.wbu.edu/employ/header_image_2.jpg,http://images.collegexpress.com/wg_school/1100506_logo.jpg,https://bigfuture.collegeboard.org/college-university-search/wayland-baptist-university,Either SAT or ACT Min Required,,
,51-75%,20,950,-,-,-,-,-,-,,,,,,,,,
,76-100%,21,1010,-,-,-,-,-,-,,,,,,,,,
,Average School Accepted:,20,905,445,460,425,-,-,-,,,,,,,,,
,25th Percentile (%):,16,790,390,400,370,-,-,-,,,,,,,,,
,75th Percentile (%):,23,1010,490,520,470,-,-,-,,,,,,,,,
Western Texas College,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Snyder, TX.",,,,,,,89%,2125,52%/48%,,,,,,,,,
,Average School Accepted:,,,,,,-,-,-,,,,,,,,,
,25th Percentile (%):,,,,,,-,-,-,,,,,,,,,
,75th Percentile (%):,,,,,,-,-,-,,,,,,,,,
Houston Baptist University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Houston, TX.",,,,,,,33%,2250,39%/61%,2250,545,"$25,556.00",https://secure-media.collegeboard.org/CollegePlanning/media/image/photo/2659_Photo.jpg,http://www.tennisoncampus.com/Assets/USTA+Tennis+on+Campus+2012+Redesign/Team+Profile+Images/Houston+Baptist+University+Club+Tennis+Team+Logo+(50).jpg,https://bigfuture.collegeboard.org/college-university-search/houston-baptist-university,,,
,Average School Accepted:,23,1060,525,535,510,-,-,-,,,,,,,,,
,25th Percentile (%):,20,960,470,490,440,-,-,-,,,,,,,,,
,75th Percentile (%):,25,1150,580,440,560,-,-,-,,,,,,,,,
McMurry University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Abilene, TX.",,,,,,,53%,1069,55%/45%,1069,297,"$22,288.00",http://wac.450f.edgecastcdn.net/80450F/keanradio.com/files/2012/08/mcmurray-campus.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/McMurryWarHawks.png/220px-McMurryWarHawks.png,https://bigfuture.collegeboard.org/college-university-search/mc-murry-university,Inquire About Auto Admission,,
,Average School Accepted:,19,900,435,465,415,-,-,-,,,,,,,,https://www.pqc.edu/admissions/,
,25th Percentile (%):,16,790,380,410,370,-,-,-,,,,,,,,,
,75th Percentile (%):,21,980,470,510,450,-,-,-,,,,,,,,,
Paul Quinn College,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Dallas, TX.",2.75-4.00,,,,,,98%,243,46%/54%,424,Not Reported,"$5,550.00",http://i.huffpost.com/gadgets/slideshows/41886/slide_41886_326254_free.jpg,https://ejpmarketingco.com/wp-content/uploads/2016/07/pqclogo-1.png,https://bigfuture.collegeboard.org/college-university-search/paul-quinn-college,Must Submit Video Answering Questions,,
,Average School Accepted:,16,820,410,410,390,-,-,-,,,,,,,,,
,25th Percentile (%):,13,720,360,360,380,-,-,-,,,,,,,,,
,75th Percentile (%):,18,890,440,450,490,-,-,-,,,,,,,,,
Schreiner University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Kerrville, TX.",0-50%,22,1000,-,-,-,90%,1182,42%/58%,1182,289,"$18,121.00",https://secure-media.collegeboard.org/CollegePlanning/media/image/photo/349_Photo.jpg,https://static1.squarespace.com/static/55b65a8ee4b057b594514677/t/55f1a69be4b0e76a82e8d8d1/1441900190307/,https://bigfuture.collegeboard.org/college-university-search/schreiner-university,Must Meet Either SAT or ACT Min Requirement,,
,Average School Accepted:,22,985,485,500,470,-,-,-,,,,,,,,,
,25th Percentile (%):,19,890,440,450,420,-,-,-,,,,,,,,,
,75th Percentile (%):,24,1090,540,550,520,-,-,-,,,,,,,,,
Southwestern University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Georgetown, TX.",Holistic Admission Process,-,-,-,-,-,44%,1515,43%/57%,1515,359,"$34,640.00",http://www.southwestern.edu/images/news/Southwestern_horizontal_shot_of_entrance-reduced.jpg,http://southwesternpirates.com/general/releases/interlocking_SU_with_Southwestern_Pirates_bevel_arc.jpg,https://bigfuture.collegeboard.org/college-university-search/southwestern-university,,,
,Average School Accepted:,26,1155,580,575,-,-,-,-,,,,,,,,,
,25th Percentile (%):,23,1040,520,520,-,-,-,-,,,,,,,,,
,75th Percentile (%):,29,1270,640,630,-,-,-,-,,,,,,,,,
Texas Lutheran University,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Seguin, TX.",0-15%,0,0,-,-,-,Not Reported,1367,49%/51%,1367,395,Not Reported,http://www.tlu.edu/images/site/registrar_banner_img.jpg,http://directory.samarketplace.com/SanAntonio/TLU/Images/BusLogo.gif,https://bigfuture.collegeboard.org/college-university-search/texas-lutheran-university,Must Still Submit SAT/ACT Scores,,
,3.50-4.00,0,0,-,-,-,-,-,-,,,,,,,Must Still Submit SAT/ACT Scores,,
,3.00-3.49,24,1090,-,-,-,-,-,-,,,,,,,Must Satisfy SAT or ACT Requirement,,
,Average School Accepted:,21,1020,500,520,470,-,-,-,,,,,,,,,
,25th Percentile (%):,19,915,445,470,430,-,-,-,,,,,,,,,
,75th Percentile (%):,23,1115,550,565,520,-,-,-,,,,,,,,,
University of Dallas,CLASS RANK/PERCENTILE (%),ACT Comp:,SAT Comp:,SAT Reading:,SAT Math:,SAT Writing:,Acceptance Rate:,Total # Students:,Male/Female Ratio:,Student Population:,Freshman Class Size:,Average Financial Aid Package ($):,Primary Picture:,Secondary Picture (Logo),CollegeBoard Profile:,Extra Notes:,,
"Irving, TX.",Holistic Admission Process,-,-,-,-,-,64%,1342,44%/56%,1342,393,"$32,174.00",http://sbisteel.com/wp-content/uploads/2013/09/University-of-Dallas-campus1.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/UDallas_logo.png/200px-UDallas_logo.png,https://bigfuture.collegeboard.org/college-university-search/university-of-dallas,,,
,Average School Accepted:,27,1215,615,595,595,-,-,-,,,,,,,,,
,25th Percentile (%):,24,1080,540,540,530,-,-,-,,,,,,,,,
,75th Percentile (%):,30,1340,690,650,650,-,-,-,,,,,,,,,
Total # of Schools = 75,,,,,,,,,,,,,,,,,,
